@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
10264,'2019/09/19 12:35:27:049',46,479.222778,219.033722,41.303169,352.794891,221.463013,52.312996,329.493042,229.676361,53.841747,293.059143,240.852112,53.36113,256.595215,246.022141,51.918873,1,0,0
10265,'2019/09/19 12:35:27:100',46,475.175598,209.093353,38.16901,356.488129,221.13681,52.048656,334.686249,230.203644,53.556576,298.718964,240.730286,53.310005,261.944336,245.21759,52.189213,1,0,0
10266,'2019/09/19 12:35:27:153',46,466.665924,202.15448,37.312447,358.488586,221.550354,51.715298,337.32843,230.866455,53.154877,302.406982,242.246429,52.736088,266.099243,245.903824,51.877239,1,0,0
10267,'2019/09/19 12:35:27:202',46,454.549988,195.717346,38.461964,360.014984,222.117767,51.54842,339.19577,231.076019,52.976753,304.410583,242.684143,52.406624,269.398926,246.884705,51.529179,1,0,0
10268,'2019/09/19 12:35:27:252',46,453.694855,202.775208,43.270851,359.25473,223.205688,52.095207,335.789856,231.687225,53.16526,299.687317,240.634338,52.52269,265.062347,243.383728,51.302052,1,0,0
10269,'2019/09/19 12:35:27:300',46,455.774933,231.332062,48.984337,349.102112,234.034149,53.006245,321.056702,238.402679,53.562725,283.579193,244.138031,51.940189,251.31543,242.721497,49.919239,1,0,0
10270,'2019/09/19 12:35:27:351',46,455.475647,245.108185,51.571613,351.056,237.094055,53.809044,321.361511,239.50882,54.224045,283.172516,244.848099,52.069817,252.363052,241.082184,49.974606,1,0,0
10271,'2019/09/19 12:35:27:401',46,468.414276,254.322052,48.837353,358.522034,237.152557,52.563255,328.490723,239.620697,53.392212,288.231354,246.174805,51.453857,256.385498,241.915741,49.773857,1,0,0
10272,'2019/09/19 12:35:27:450',46,491.84787,257.210388,42.757484,368.554962,227.255157,52.260738,330.800476,240.863983,52.026913,292.851624,242.856934,51.12059,260.446716,237.648041,50.012707,1,0,0
10273,'2019/09/19 12:35:27:501',46,504.564636,233.173523,37.202827,379.00238,224.653992,51.741898,348.301819,241.319611,51.439697,311.791077,246.940079,51.080845,277.438354,245.354919,50.458447,1,0,0
10274,'2019/09/19 12:35:27:552',46,495.244568,216.591095,36.643784,375.178101,228.250183,50.832493,351.134705,239.267944,51.160122,316.019958,246.81839,50.783386,281.616241,246.319855,50.234886,1,0,0
10275,'2019/09/19 12:35:27:600',46,485.794739,213.992737,43.139885,367.467041,225.867188,51.892136,344.211121,236.722839,51.976624,309.802582,242.700531,51.368961,276.281586,239.688232,50.645977,1,0,0
10276,'2019/09/19 12:35:27:649',46,483.89035,228.850677,47.685448,358.060974,230.632507,52.397831,334.908051,238.371948,52.594761,300.235413,243.218964,51.453163,268.954712,238.328125,50.424988,1,0,0
10277,'2019/09/19 12:35:27:701',46,483.482971,241.587219,48.50341,354.541229,236.449982,52.184147,331.758148,241.513885,52.626255,296.363525,245.923187,51.110207,266.673584,239.678253,50.002068,1,0,0
10278,'2019/09/19 12:35:27:748',46,487.342651,255.910995,46.744366,356.463409,240.376648,51.837658,330.632141,245.117065,52.402534,293.924652,247.728622,51.192024,264.072754,245.087616,49.08123,1,0,0
10279,'2019/09/19 12:35:27:798',46,501.428406,242.673187,41.317158,365.739929,234.509796,50.922428,341.424866,241.361511,51.944752,304.751984,248.732422,50.953938,271.619568,247.237595,49.594021,1,0,0
10280,'2019/09/19 12:35:27:849',46,489.604034,219.877838,37.61615,369.572998,231.73999,50.366272,347.034607,241.384216,51.271069,311.82663,250.315704,50.508389,277.717712,250.259018,49.515053,1,0,0
10281,'2019/09/19 12:35:27:898',46,477.246094,205.113922,36.999649,368.9375,225.73468,50.487347,347.641327,237.231506,51.096794,313.574066,246.419601,50.504841,279.397949,246.229797,49.896255,1,0,0
10282,'2019/09/19 12:35:27:947',46,480.849304,213.536835,40.982826,362.784637,226.482788,51.215782,339.486298,238.265442,51.309925,305.096008,244.669922,50.706177,273.059875,242.791107,49.69767,1,0,0
10283,'2019/09/19 12:35:27:999',46,482.480103,244.565155,47.344574,348.720551,238.054932,52.504566,322.979279,243.612518,52.444473,287.418457,247.763397,50.360992,260.342651,241.008911,48.892082,1,0,0
10284,'2019/09/19 12:35:28:050',46,475.079102,259.919312,47.867958,345.292786,244.44455,52.651299,319.207184,247.200333,52.73756,281.888336,249.787247,49.974861,257.116089,240.605499,48.881466,1,0,0
10285,'2019/09/19 12:35:28:102',46,483.95105,255.788101,44.087921,353.335388,238.144592,51.513435,325.570923,244.239685,51.572906,287.467285,248.334198,49.541275,260.455078,240.887787,48.48484,1,0,0
10286,'2019/09/19 12:35:28:152',46,492.567749,232.467285,37.67173,360.711182,232.739899,50.062115,336.465759,242.247894,50.315723,300.146301,249.695099,48.992065,269.673706,245.522263,48.253113,1,0,0
10287,'2019/09/19 12:35:28:202',46,478.524841,215.59903,36.469933,361.96106,230.47467,49.544815,339.562775,240.699799,49.902401,304.416687,248.830475,49.050735,272.913879,246.041748,48.42099,1,0,0
10288,'2019/09/19 12:35:28:252',46,477.353363,219.157196,40.023552,357.51123,229.786591,50.283161,333.647156,239.602966,50.487843,298.255615,245.919205,49.583138,267.837341,242.332031,48.562485,1,0,0
10289,'2019/09/19 12:35:28:302',46,470.573303,247.721786,48.066387,342.648956,237.302734,52.262985,316.071381,242.213531,52.105179,280.166199,244.854568,49.912865,255.457916,236.879791,48.438046,1,0,0
10290,'2019/09/19 12:35:28:352',46,466.115112,255.659271,49.100563,341.91156,240.784149,52.245991,316.112671,244.428543,52.223518,279.651367,246.197372,49.860451,255.988388,236.951874,48.726528,1,0,0
10291,'2019/09/19 12:35:28:402',46,480.206482,248.949768,44.615231,352.40451,236.476044,50.918167,325.893585,244.107925,50.733143,289.76889,245.930618,49.702324,262.915039,238.41394,48.951878,1,0,0
10292,'2019/09/19 12:35:28:452',46,478.770111,224.731049,38.44923,359.513519,235.329346,48.345085,339.353577,245.695557,48.682583,304.349091,252.850113,48.132275,273.546783,249.465408,47.999325,1,0,0
10293,'2019/09/19 12:35:28:506',46,476.321045,220.705383,39.925011,359.307709,234.641144,48.939774,339.622803,245.038681,49.292358,305.443787,252.56041,48.753784,274.248413,249.975861,48.277603,1,0,0
10294,'2019/09/19 12:35:28:553',46,470.089813,242.509216,47.862907,344.027588,241.8349,51.593269,319.940491,249.367325,51.30603,285.203766,252.425507,49.813755,257.716583,246.68428,48.273346,1,0,0
10295,'2019/09/19 12:35:28:603',46,463.992279,253.578476,46.650707,345.832214,245.789886,50.538944,321.200684,250.707413,50.904278,283.982513,254.18367,49.320484,256.558685,247.125183,48.115948,1,0,0
10296,'2019/09/19 12:35:28:654',46,472.415894,247.226776,42.964016,354.9263,240.665375,49.628525,330.773682,244.963699,50.841465,291.072418,254.923737,48.860779,261.151733,249.786942,47.864609,1,0,0
10297,'2019/09/19 12:35:28:702',46,471.961151,224.191437,37.717644,364.764832,235.76358,48.877102,341.962494,244.442932,50.024582,305.631836,257.067444,48.6045,273.112671,254.644547,48.181843,1,0,0
10298,'2019/09/19 12:35:28:751',46,470.848816,218.28241,37.632755,365.314148,234.7323,49.075924,341.742645,245.996475,49.437073,307.224579,255.052887,48.900421,274.371765,253.215454,48.351025,1,0,0
10299,'2019/09/19 12:35:28:801',46,479.552124,234.348297,41.572243,358.191284,235.588715,50.790997,330.7948,244.759613,50.873127,294.596069,249.994598,49.993675,264.09549,245.375092,48.800625,1,0,0
10300,'2019/09/19 12:35:28:851',46,473.333649,257.021301,46.07296,345.482635,245.143616,51.686855,319.000092,248.565857,52.027706,281.60083,251.869324,50.046589,255.064011,244.250214,48.551731,1,0,0
10301,'2019/09/19 12:35:28:900',46,467.427368,265.281738,45.822411,348.475891,246.635681,51.230247,322.196228,247.238373,52.297417,281.15033,252.922119,49.725529,254.458405,245.210144,48.28384,1,0,0
10302,'2019/09/19 12:35:28:951',46,469.543915,262.228119,44.253204,360.245941,240.277008,50.985237,330.023438,241.284851,52.43177,287.466675,243.653595,51.247116,255.402557,244.189972,48.854889,1,0,0
10303,'2019/09/19 12:35:29:002',46,473.133453,254.661865,42.185764,366.953064,233.773346,50.19878,335.374695,235.000977,52.177261,291.447479,237.694977,51.802475,251.533585,239.834503,50.093727,1,0,0
10304,'2019/09/19 12:35:29:053',46,475.704498,251.776718,41.402519,369.844421,231.707611,50.110134,336.631836,234.094574,51.99675,292.957733,237.425354,51.801811,250.589645,238.625885,50.50584,1,0,0
10305,'2019/09/19 12:35:29:101',46,478.970337,250.838364,41.581604,371.323212,231.875549,50.768772,337.121277,234.705017,52.487419,293.170105,237.129211,52.075493,250.793716,237.11496,50.70612,1,0,0
10306,'2019/09/19 12:35:29:151',46,477.866547,251.563187,41.516632,370.621735,231.895874,50.68251,335.399841,235.334961,52.221691,291.896484,237.45282,51.925659,249.704269,237.251587,50.667221,1,0,0
10307,'2019/09/19 12:35:29:201',46,480.777771,250.580795,41.875553,370.411163,231.339783,50.631508,335.30835,235.215179,52.167839,292.267517,238.127533,51.891155,250.206696,238.869171,50.638153,1,0,0
10308,'2019/09/19 12:35:29:251',46,483.708313,248.941895,42.074039,370.108887,230.839508,50.727112,335.159882,235.048309,52.219257,292.62561,238.621185,51.938892,250.724823,239.767365,50.712479,1,0,0
10309,'2019/09/19 12:35:29:305',46,485.604309,248.629959,41.704735,369.182281,231.267578,50.778839,334.296967,235.434265,52.214249,292.013489,239.148071,51.877609,250.252441,239.900024,50.665443,1,0,0
10310,'2019/09/19 12:35:29:355',46,486.728485,249.0755,41.56665,367.340576,232.329956,50.858261,332.429321,236.850281,52.111084,290.797485,241.00354,51.636486,249.581802,240.497681,50.516861,1,0,0
10311,'2019/09/19 12:35:29:405',46,485.821136,250.402527,41.488899,364.507874,235.291046,50.679661,329.978394,239.649597,51.835609,288.377136,243.631775,51.166363,248.390106,242.856506,49.895653,1,0,0
10312,'2019/09/19 12:35:29:455',46,485.474457,250.770462,41.457092,363.798309,236.220581,50.65609,329.579285,239.611816,51.997856,287.438995,244.082596,51.242279,247.508347,243.984985,49.634262,1,0,0
10313,'2019/09/19 12:35:29:505',46,484.994812,250.300064,41.340302,364.403717,236.190857,50.738316,329.636871,239.174377,52.150089,286.949707,243.721558,51.425125,246.771286,244.336105,49.656197,1,0,0
10314,'2019/09/19 12:35:29:555',46,484.170105,249.381454,41.265503,364.682739,236.723328,50.795654,329.797455,239.752563,52.218269,286.946106,244.461838,51.454792,246.716476,245.073914,49.673489,1,0,0
10315,'2019/09/19 12:35:29:607',46,486.615356,246.470474,41.437721,367.183533,235.546448,51.276596,332.582764,239.052521,52.728661,289.864441,244.397217,51.995262,249.365768,245.382065,50.351341,1,0,0
10316,'2019/09/19 12:35:29:656',46,486.764709,245.776413,41.35503,366.599976,235.407471,51.333549,332.04425,239.335693,52.706154,289.572937,244.905884,51.890137,249.180786,245.34375,50.396,1,0,0
10317,'2019/09/19 12:35:29:706',46,486.094971,247.696869,41.382725,364.939697,237.655792,51.114796,330.376587,240.75824,52.546749,287.637756,246.266098,51.628349,247.67775,247.28363,49.848434,1,0,0
10318,'2019/09/19 12:35:29:757',46,484.326172,248.976501,41.356762,365.221069,238.654663,50.863152,330.146484,241.007843,52.478054,286.969543,247.240417,51.575989,246.380875,249.484177,49.642841,1,0,0
10319,'2019/09/19 12:35:29:808',46,481.619202,249.0755,41.528114,365.624634,238.704987,50.917278,329.888428,241.123077,52.549049,286.428925,247.795456,51.506165,245.551636,249.369415,49.669716,1,0,0
10320,'2019/09/19 12:35:29:856',46,479.279419,250.435425,41.739918,365.858704,239.953979,50.839558,329.79895,242.498077,52.470325,286.25415,249.362976,51.421741,245.387833,250.838379,49.601513,1,0,0
10321,'2019/09/19 12:35:29:905',46,478.348785,250.561234,41.885746,366.583344,239.916046,50.813038,330.259918,242.647003,52.413017,286.615662,248.985672,51.505871,245.306717,250.831924,49.67194,1,0,0
10322,'2019/09/19 12:35:29:954',46,477.837891,249.56337,41.287781,367.788452,240.022095,50.700237,331.593567,242.989441,52.304077,287.809753,248.701874,51.527969,246.23909,250.194351,49.79248,1,0,0
10323,'2019/09/19 12:35:30:003',46,477.289734,241.883667,39.289158,370.457581,238.941162,50.205162,335.315277,242.345062,52.111259,291.583344,249.221497,51.425148,249.849503,252.223694,49.775642,1,0,0
10324,'2019/09/19 12:35:30:054',46,474.550903,228.962372,36.219299,373.31842,234.826691,50.066704,338.92514,239.153107,52.125378,296.196594,247.529633,51.656433,255.184555,253.719513,49.955482,1,0,0
10325,'2019/09/19 12:35:30:104',46,468.259399,220.478394,33.644871,371.7547,232.022461,50.135548,337.594971,235.93924,52.331314,294.964294,244.766357,51.676373,254.401993,252.315933,49.711926,1,0,0
10326,'2019/09/19 12:35:30:153',46,458.692505,214.069031,31.598377,370.79361,230.099152,50.369343,336.189697,233.157074,52.698551,293.103271,242.49649,51.710407,252.387024,249.804855,49.671562,1,0,0
10327,'2019/09/19 12:35:30:203',46,450.062714,208.627319,30.728983,369.544037,230.156891,50.502399,334.517395,233.330109,52.677547,291.23172,242.692444,51.40929,250.315414,248.199997,49.572952,1,0,0
10328,'2019/09/19 12:35:30:257',46,446.989899,205.298157,31.085468,368.007416,231.295807,50.658787,333.660034,234.361328,52.587772,291.210815,242.447906,51.654942,250.707489,247.764771,49.750984,1,0,0
10329,'2019/09/19 12:35:30:304',46,448.211395,206.955719,32.472244,363.960876,233.253296,51.133926,329.289703,235.47403,52.797863,286.855072,242.331909,51.806381,246.653534,246.794708,49.763123,1,0,0
10330,'2019/09/19 12:35:30:356',46,457.264709,216.424805,35.323936,360.517944,235.356262,51.603157,324.347137,236.428833,53.036583,281.044983,241.536926,51.739117,241.048004,244.45755,49.467949,1,0,0
10331,'2019/09/19 12:35:30:407',46,468.860382,233.920776,38.52459,361.376526,237.322083,51.374165,323.383698,237.591553,52.585732,278.903961,239.964844,51.219395,238.786316,242.244415,48.799034,1,0,0
10332,'2019/09/19 12:35:30:457',46,476.046814,248.431152,41.208408,363.478088,239.108459,51.492874,325.008698,238.683502,52.596638,280.21402,239.99472,51.206787,239.385178,241.183624,48.712109,1,0,0
10333,'2019/09/19 12:35:30:506',46,480.531403,261.356567,42.58688,367.433746,240.43396,51.296913,329.390503,239.521362,52.447956,284.237122,240.384735,51.156761,242.711716,241.344452,48.737057,1,0,0
10334,'2019/09/19 12:35:30:556',46,482.353088,271.002869,42.234734,370.52301,242.401123,51.069778,332.556793,240.550385,52.258514,286.760437,240.768311,51.12051,244.359543,242.164246,48.767601,1,0,0
10335,'2019/09/19 12:35:30:608',46,486.340881,279.211914,41.492535,373.445374,241.870178,51.001316,336.300446,237.330261,52.286499,288.780457,238.121552,51.244438,245.16217,241.147003,48.950508,1,0,0
10336,'2019/09/19 12:35:30:657',46,491.167572,286.287048,39.621292,379.989197,243.341858,50.07407,342.136963,238.879089,51.583885,293.488922,240.645447,50.963474,247.185883,244.306351,48.911301,1,0,0
10337,'2019/09/19 12:35:30:707',46,496.524567,288.640991,37.976074,382.956421,241.823639,49.852253,344.208984,237.671631,51.528725,295.447327,240.694672,50.943275,248.459442,244.074524,48.980927,1,0,0
10338,'2019/09/19 12:35:30:756',46,500.090332,285.044067,36.195938,385.398346,240.32254,49.412174,346.538269,236.811401,51.273964,297.940186,240.719147,50.867378,250.523224,244.587387,49.057224,1,0,0
10339,'2019/09/19 12:35:30:807',46,499.492188,265.344482,31.18965,388.695374,235.563477,48.39986,349.864807,233.992096,50.784531,302.38913,240.208557,50.845467,255.155228,246.126953,49.422665,1,0,0
10340,'2019/09/19 12:35:30:857',46,491.2966,253.485291,29.165365,388.181915,234.781586,48.196949,349.162994,233.359528,50.750801,302.244934,239.951874,50.892673,255.281525,246.507202,49.566982,1,0,0
10341,'2019/09/19 12:35:30:908',46,480.375946,241.614471,28.212143,385.709045,233.500549,48.21764,346.096497,232.758728,50.903183,300.147705,239.99411,51.021202,253.474655,246.920822,49.489311,1,0,0
10342,'2019/09/19 12:35:30:956',46,473.62619,233.541779,28.644848,383.420654,236.019897,49.202267,343.599731,235.620483,51.764431,297.760956,241.523163,51.668083,250.660263,245.470459,50.104572,1,0,0
10343,'2019/09/19 12:35:31:004',46,468.444763,228.639709,29.015436,381.18396,237.22583,49.43396,341.09848,238.883026,51.69841,296.131378,243.995361,51.554291,249.609222,246.4478,50.122532,1,0,0
10344,'2019/09/19 12:35:31:056',46,460.405518,222.134491,30.945314,377.199097,237.058441,49.726475,338.125732,239.697083,51.808678,294.002136,244.951569,51.626404,247.939117,247.077072,50.299591,1,0,0
10345,'2019/09/19 12:35:31:106',46,451.219574,224.989258,40.051453,381.99408,244.462158,47.545731,360.396362,250.292145,49.292389,322.182861,260.404236,48.473862,283.455994,255.226212,49.532295,1,0,0
10346,'2019/09/19 12:35:31:154',46,456.097198,227.066193,43.81395,389.374359,251.156052,46.166862,380.281525,257.546539,47.519955,344.868561,266.933411,46.992222,311.903839,260.790405,48.379944,1,0,0
10347,'2019/09/19 12:35:31:205',46,454.361938,241.950195,44.765148,387.699371,260.697723,46.485168,376.607269,267.287842,47.744816,341.397644,273.896423,47.598137,307.90094,267.012024,48.381786,1,0,0
10348,'2019/09/19 12:35:31:256',46,453.180206,255.952484,47.42643,387.48996,268.187592,47.379074,374.676544,272.961243,48.629166,337.407196,275.740875,48.329208,307.135376,266.581665,48.861225,1,0,0
10349,'2019/09/19 12:35:31:310',46,451.997772,267.186371,47.568295,380.524597,278.017944,47.035328,371.824066,281.021088,48.810001,334.568451,281.538147,48.346703,303.293457,273.571838,48.563747,1,0,0
10350,'2019/09/19 12:35:31:357',46,464.239075,274.085175,43.698494,379.055298,281.145752,46.402809,372.064514,283.15564,48.413521,337.3526,281.260742,48.859512,304.510315,272.792267,48.667286,1,0,0
10351,'2019/09/19 12:35:31:407',46,469.873535,272.535522,41.019257,384.916809,278.74234,45.788826,384.936066,276.031128,48.64571,349.610321,275.676361,49.648399,313.574036,269.580597,49.25539,1,0,0
10352,'2019/09/19 12:35:31:456',46,473.171387,262.582031,36.498158,404.341888,268.11499,44.533745,398.301086,269.093842,47.348633,361.386597,272.561462,48.728752,324.407013,268.668121,49.101425,1,0,0
10353,'2019/09/19 12:35:31:508',46,472.732941,255.129852,34.110538,408.914185,262.004272,43.990505,401.44693,264.849396,46.70673,365.3685,269.982849,48.280605,328.579102,266.910278,49.007107,1,0,0
10354,'2019/09/19 12:35:31:565',46,473.022339,249.332733,32.758022,408.746948,257.51123,44.049744,400.905853,260.8479,46.742134,365.442474,266.880646,48.330303,328.782593,264.421387,49.009628,1,0,0
10355,'2019/09/19 12:35:31:631',46,469.702393,242.419861,31.956213,403.791077,252.282242,44.153706,397.352203,253.706802,47.185345,361.797516,260.22229,48.921875,323.269226,262.047455,48.902779,1,0,0
